identifiant;Section;Numero;Surface;hauteur;coordonnees_de_la_forme
IK109000KX0721;KX;721;310.937668144841610;10.000000000000000;POLYGON ((353099.75447119 6689201.75991306,353099.661377737 6689202.76671259,353098.07438689 6689211.98273137,353107.855664523 6689213.30553911,353108.686823789 6689213.25721477,353125.881218451 6689215.595499,353126.373531151 6689207.110723,353126.758816289 6689203.30530724,353118.540306619 6689202.78173142,353114.887634987 6689202.54903469,353111.159402871 6689202.32073328,353110.781602511 6689202.34269872,353108.501905888 6689202.25271115,353108.11765827 6689202.1637864,353099.75447119 6689201.75991306))
IK109000KX0722;KX;722;406.483622573908460;0.000000000000000;POLYGON ((353120.356083606 6689185.7638564,353119.533941039 6689192.48756553,353119.453738032 6689193.71614545,353118.540306619 6689202.78173142,353126.758816289 6689203.30530724,353129.416312132 6689203.37333752,353142.887142589 6689204.2591732,353143.47797997 6689198.772832,353143.712156706 6689194.97620277,353144.445872091 6689188.03510878,353133.544054982 6689186.99991385,353132.85111903 6689186.81766836,353124.393013293 6689186.08548221,353120.356083606 6689185.7638564))
IK109000KX0723;KX;723;390.871208983407880;0.000000000000000;POLYGON ((353121.357977713 6689176.91565889,353120.786496904 6689182.73467299,353120.356083606 6689185.7638564,353124.393013293 6689186.08548221,353132.85111903 6689186.81766836,353133.544054982 6689186.99991385,353144.445872091 6689188.03510878,353144.980493555 6689182.8858318,353145.941947729 6689172.03721894,353140.065773155 6689171.37744203,353126.323059152 6689169.72855903,353122.43079278 6689169.28725569,353122.180126489 6689170.19195031,353121.818824323 6689173.1058502,353121.357977713 6689176.91565889))
IK109000KX0724;KX;724;484.494997601305730;7.000000000000000;POLYGON ((353148.25092023 6689151.76399914,353138.331328525 6689150.67169172,353127.347435089 6689149.53001067,353124.601460899 6689149.24459357,353124.23370821 6689152.04760278,353122.485209506 6689167.61511448,353122.43079278 6689169.28725569,353126.323059152 6689169.72855903,353140.065773155 6689171.37744203,353145.941947729 6689172.03721894,353146.635938574 6689168.32512465,353147.149428912 6689161.50809982,353148.25092023 6689151.76399914))
IK109000KX0725;KX;725;264.430284476709460;7.000000000000000;POLYGON ((353145.941947729 6689172.03721894,353144.980493555 6689182.8858318,353144.445872091 6689188.03510878,353143.712156706 6689194.97620277,353143.47797997 6689198.772832,353142.887142589 6689204.2591732,353147.830778402 6689204.52810278,353148.428066719 6689199.15265245,353148.700925504 6689196.02136577,353149.52130211 6689187.96258326,353150.043034998 6689182.59152594,353150.385010305 6689179.34495651,353150.72053975 6689175.98749673,353151.181404992 6689172.17769029,353152.125331264 6689162.33148479,353153.2074912 6689152.25471385,353148.25092023 6689151.76399914,353147.149428912 6689161.50809982,353146.635938574 6689168.32512465,353145.941947729 6689172.03721894))
IK109000KX0726;KX;726;30.055401172966402;7.000000000000000;POLYGON ((353160.549839197 6689175.52735928,353160.792270069 6689173.17669861,353151.181404992 6689172.17769029,353150.72053975 6689175.98749673,353159.643114264 6689175.58006887,353160.549839197 6689175.52735928))
IK109000KX0727;KX;727;196.093305234572090;7.000000000000000;POLYGON ((353162.975954807 6689153.35583087,353153.2074912 6689152.25471385,353152.125331264 6689162.33148479,353151.181404992 6689172.17769029,353160.792270069 6689173.17669861,353161.179375943 6689170.70636266,353161.538903146 6689166.45738794,353161.86334196 6689164.21322532,353162.975954807 6689153.35583087))
IK109000KX0728;KX;728;154.417905944195440;0.000000000000000;POLYGON ((353170.06755996 6689154.05624315,353162.975954807 6689153.35583087,353161.86334196 6689164.21322532,353161.538903146 6689166.45738794,353161.179375943 6689170.70636266,353160.792270069 6689173.17669861,353160.549839197 6689175.52735928,353162.287728673 6689175.42633296,353163.578701894 6689175.46255206,353167.552966277 6689176.0103803,353168.442488323 6689167.83631806,353169.064518124 6689166.7987732,353168.615808485 6689165.60094052,353170.06755996 6689154.05624315))
IK109000KX0729;KX;729;142.411654655017460;0.000000000000000;POLYGON ((353176.479116915 6689154.79619414,353170.06755996 6689154.05624315,353168.615808485 6689165.60094052,353169.064518124 6689166.7987732,353168.442488323 6689167.83631806,353167.552966277 6689176.0103803,353171.514337685 6689176.33643036,353174.033614975 6689176.63504596,353174.624486309 6689171.14870825,353175.00980682 6689167.34329597,353176.479116915 6689154.79619414))
IK109000KX0730;KX;730;307.667463335489740;7.000000000000000;POLYGON ((353172.752325124 6689188.50362975,353174.033614975 6689176.63504596,353171.514337685 6689176.33643036,353167.552966277 6689176.0103803,353163.578701894 6689175.46255206,353162.287728673 6689175.42633296,353160.549839197 6689175.52735928,353159.643114264 6689175.58006887,353150.72053975 6689175.98749673,353150.385010305 6689179.34495651,353150.043034998 6689182.59152594,353149.52130211 6689187.96258326,353155.233445875 6689188.40937378,353156.990670602 6689188.64101711,353161.493848932 6689189.15809383,353172.471214629 6689190.18894755,353172.752325124 6689188.50362975))
IK109000KX0731;KX;731;309.384307265015990;7.000000000000000;POLYGON ((353159.928627995 6689205.27126349,353166.238788156 6689205.57203447,353167.611761034 6689205.71475248,353170.653500542 6689205.8717297,353171.334607956 6689201.93785707,353171.408375145 6689200.59838739,353171.507926712 6689199.70247939,353171.564148588 6689199.36541582,353172.002824428 6689197.78220373,353172.367008969 6689192.30904241,353172.471214629 6689190.18894755,353161.493848932 6689189.15809383,353156.990670602 6689188.64101711,353155.233445875 6689188.40937378,353149.52130211 6689187.96258326,353148.700925504 6689196.02136577,353148.428066719 6689199.15265245,353160.21079393 6689199.69160338,353159.928627995 6689205.27126349))
IK109000KX0732;KX;732;65.897312360457832;7.000000000000000;POLYGON ((353155.822600706 6689205.06489651,353159.928627995 6689205.27126349,353160.21079393 6689199.69160338,353148.428066719 6689199.15265245,353147.830778402 6689204.52810278,353155.822600706 6689205.06489651))
IK109000KX0733;KX;733;504.138094444824840;0.000000000000000;POLYGON ((353186.241124223 6689155.78645887,353176.479116915 6689154.79619414,353175.00980682 6689167.34329597,353174.624486309 6689171.14870825,353174.033614975 6689176.63504596,353172.752325124 6689188.50362975,353172.471214629 6689190.18894755,353172.367008969 6689192.30904241,353172.002824428 6689197.78220373,353171.564148588 6689199.36541582,353171.507926712 6689199.70247939,353171.408375145 6689200.59838739,353171.334607956 6689201.93785707,353170.653500542 6689205.8717297,353172.253153265 6689206.00127179,353180.767443772 6689206.39646237,353181.427429286 6689200.79484222,353181.669866096 6689198.44418222,353182.397178308 6689191.39220236,353182.596285373 6689189.60038678,353183.92092533 6689177.17296075,353184.187359055 6689173.93078544,353185.020681069 6689166.09378912,353186.241124223 6689155.78645887))
IK109000KX0734;KX;734;149.172493726861520;0.000000000000000;POLYGON ((353189.295779224 6689156.16522638,353186.241124223 6689155.78645887,353185.020681069 6689166.09378912,353184.187359055 6689173.93078544,353183.92092533 6689177.17296075,353182.596285373 6689189.60038678,353182.397178308 6689191.39220236,353181.669866096 6689198.44418222,353181.427429286 6689200.79484222,353180.767443772 6689206.39646237,353183.740068046 6689206.6687289,353186.686219832 6689177.79107648,353189.295779224 6689156.16522638))
IK109000KX0735;KX;735;264.875718636391920;0.000000000000000;POLYGON ((353201.117254868 6689157.36960051,353189.295779224 6689156.16522638,353186.686219832 6689177.79107648,353189.136380744 6689178.20498101,353194.912984787 6689179.76071383,353196.601095037 6689180.10765128,353198.200753594 6689180.23720032,353198.700321386 6689177.09274012,353199.016541335 6689173.40261173,353201.117254868 6689157.36960051))
IK109000KX0747;KX;747;137.310655891598460;10.000000000000000;POLYGON ((353197.240462945 6689295.45241772,353202.412857007 6689287.91953131,353203.034877597 6689286.88198964,353204.298256164 6689285.13957796,353202.413938046 6689284.02518868,353198.651745349 6689281.9073024,353195.77226569 6689280.62823007,353195.940931515 6689279.61703978,353192.879893219 6689279.12737819,353191.911232393 6689284.63567612,353190.274362271 6689294.29962664,353197.240462945 6689295.45241772))
IK109000KX0748;KX;748;19.724361286937857;10.000000000000000;POLYGON ((353195.34862498 6689298.1214829,353197.240462945 6689295.45241772,353190.274362271 6689294.29962664,353189.890121894 6689294.21069659,353189.29567919 6689297.02687927,353195.34862498 6689298.1214829))
IK109000KX0749;KX;749;68.663679715056148;0.000000000000000;POLYGON ((353184.848805303 6689296.17271777,353189.29567919 6689297.02687927,353189.890121894 6689294.21069659,353182.079977785 6689292.88444717,353169.589825973 6689290.60634429,353166.528790242 6689290.1166962,353165.701234664 6689292.83516789,353170.230119632 6689293.79581322,353184.848805303 6689296.17271777))
IK109000KX0750;KX;750;395.591489190347090;10.000000000000000;POLYGON ((353186.619265168 6689310.97933486,353195.34862498 6689298.1214829,353189.29567919 6689297.02687927,353184.848805303 6689296.17271777,353170.230119632 6689293.79581322,353165.701234664 6689292.83516789,353161.418363979 6689292.19401997,353160.399961927 6689298.1502774,353160.030411977 6689299.61820789,353159.943758325 6689300.73589722,353159.876443947 6689302.18625786,353159.770451192 6689302.97127588,353162.075893338 6689303.50484488,353177.050158376 6689308.08636198,353177.440844214 6689308.28618166,353186.619265168 6689310.97933486))
IK109000KX0751;KX;751;157.731527320439230;10.000000000000000;POLYGON ((353181.729809725 6689318.16199525,353186.619265168 6689310.97933486,353177.440844214 6689308.28618166,353177.050158376 6689308.08636198,353162.075893338 6689303.50484488,353159.770451192 6689302.97127588,353159.076477666 6689306.68337008,353158.877385562 6689308.47518705,353160.565463185 6689308.82211447,353163.386921379 6689309.10315591,353170.866176203 6689312.56265355,353171.853089539 6689311.28136602,353173.592734735 6689312.51542078,353176.819562628 6689314.55314675,353181.729809725 6689318.16199525))
IK109000KX0752;KX;752;186.412913372405800;13.000000000000000;POLYGON ((353176.488358681 6689325.81018293,353181.729809725 6689318.16199525,353176.819562628 6689314.55314675,353173.592734735 6689312.51542078,353171.853089539 6689311.28136602,353170.866176203 6689312.56265355,353163.386921379 6689309.10315591,353160.565463185 6689308.82211447,353158.877385562 6689308.47518705,353158.652507892 6689309.82344227,353158.371410997 6689311.50876131,353158.165872981 6689313.18968788,353158.638564314 6689313.49600428,353160.289760388 6689314.51266677,353166.454080041 6689318.82745653,353169.063546364 6689320.67853655,353176.488358681 6689325.81018293))
IK109000KW0119;KW;119;398.823236979148360;7.000000000000000;POLYGON ((352833.267217139 6689347.77450288,352838.614365039 6689348.46475382,352851.242776689 6689350.51159118,352860.715225359 6689351.74068983,352864.314345316 6689349.75103232,352867.917051083 6689341.30776848,352847.59271404 6689338.59602857,352838.022425824 6689330.4741787,352835.100616843 6689334.98354799,352833.267217139 6689347.77450288))
IK109000KX0753;KX;753;192.846044708442860;13.000000000000000;POLYGON ((353170.756690421 6689334.15446443,353176.488358681 6689325.81018293,353169.063546364 6689320.67853655,353166.454080041 6689318.82745653,353160.289760388 6689314.51266677,353158.638564314 6689313.49600428,353158.433026358 6689315.17693085,353158.007259164 6689316.98192535,353156.908661799 6689324.16676368,353163.394547999 6689328.79665173,353164.024801197 6689329.20507418,353165.455763245 6689330.34580585,353170.756690421 6689334.15446443))
IK109000KW0120;KW;120;518.656508113302830;7.000000000000000;POLYGON ((352867.917051083 6689341.30776848,352868.651414903 6689339.59605874,352872.135276344 6689331.71604064,352864.75721649 6689328.69608176,352863.818255245 6689328.19438569,352838.066378088 6689316.89722541,352830.204735791 6689323.80807916,352830.854371732 6689324.54913663,352838.022425824 6689330.4741787,352847.59271404 6689338.59602857,352867.917051083 6689341.30776848))
IK109000KX0754;KX;754;131.329794785593290;16.000000000000000;POLYGON ((353165.94283363 6689341.33274588,353170.756690421 6689334.15446443,353165.455763245 6689330.34580585,353164.024801197 6689329.20507418,353163.394547999 6689328.79665173,353156.908661799 6689324.16676368,353156.301345986 6689326.76116898,353155.345624225 6689332.49125445,353155.120748874 6689333.8395099,353158.738257839 6689336.07704448,353161.813962814 6689338.12354745,353165.94283363 6689341.33274588))
IK109000KW0121;KW;121;342.432053840286070;7.000000000000000;POLYGON ((352872.135276344 6689331.71604064,352876.089992596 6689322.80724109,352867.842069173 6689319.17029443,352860.457540221 6689316.03945088,352846.670721469 6689309.72063756,352838.066378088 6689316.89722541,352863.818255245 6689328.19438569,352864.75721649 6689328.69608176,352872.135276344 6689331.71604064))
IK109000KX0755;KX;755;78.418156502421866;16.000000000000000;POLYGON ((353161.046984474 6689348.40453334,353165.94283363 6689341.33274588,353161.813962814 6689338.12354745,353158.738257839 6689336.07704448,353155.120748874 6689333.8395099,353154.67744512 6689336.64691127,353156.132393717 6689336.89612463,353155.41908921 6689340.27554828,353156.370914706 6689340.99907119,353156.403147273 6689341.55352343,353156.474058919 6689342.77331837,353158.755500066 6689344.19840227,353157.498595086 6689346.05171432,353161.046984474 6689348.40453334))
IK109000KW0122;KW;122;297.616677180812360;7.000000000000000;POLYGON ((352876.089992596 6689322.80724109,352880.094474241 6689313.45048782,352871.85944488 6689310.03531599,352855.054861346 6689302.66814133,352846.670721469 6689309.72063756,352860.457540221 6689316.03945088,352867.842069173 6689319.17029443,352876.089992596 6689322.80724109))
IK109000KX0756;KX;756;86.027225439472588;16.000000000000000;POLYGON ((353151.360553592 6689356.53368104,353157.986729122 6689353.14431079,353161.046984474 6689348.40453334,353157.498595086 6689346.05171432,353158.755500066 6689344.19840227,353156.474058919 6689342.77331837,353156.403147273 6689341.55352343,353156.370914706 6689340.99907119,353155.41908921 6689340.27554828,353156.132393717 6689336.89612463,353154.67744512 6689336.64691127,353154.32079312 6689338.33662316,353154.033253148 6689339.9110521,353153.471066938 6689343.28169092,353153.259085843 6689344.85172737,353151.360553592 6689356.53368104))
IK109000KW0123;KW;123;251.298241073953250;7.000000000000000;POLYGON ((352880.094474241 6689313.45048782,352884.105421438 6689304.20462762,352875.870382621 6689300.78945035,352872.051869062 6689299.00883648,352866.053186404 6689296.24241681,352863.79746001 6689295.26100558,352855.054861346 6689302.66814133,352871.85944488 6689310.03531599,352880.094474241 6689313.45048782))
IK109000KX0757;KX;757;353.565801027981190;16.000000000000000;POLYGON ((353134.854587272 6689364.72552008,353151.360553592 6689356.53368104,353153.259085843 6689344.85172737,353153.471066938 6689343.28169092,353154.033253148 6689339.9110521,353154.32079312 6689338.33662316,353139.853308455 6689335.95100758,353138.508723345 6689342.81635655,353137.633223649 6689347.31786489,353136.904199591 6689353.0347754,353134.854587272 6689364.72552008))
IK109000KW0124;KW;124;141.703402324935470;7.000000000000000;POLYGON ((352884.105421438 6689304.20462762,352886.703835079 6689298.04511838,352879.539517744 6689294.7901735,352878.915691734 6689294.49267129,352872.992567311 6689291.72184866,352871.518237056 6689291.14003404,352869.715863616 6689290.13224388,352863.79746001 6689295.26100558,352866.053186404 6689296.24241681,352872.051869062 6689299.00883648,352875.870382621 6689300.78945035,352884.105421438 6689304.20462762))
IK109000KX0758;KX;758;395.312847233525760;0.000000000000000;POLYGON ((353140.878126307 6689330.10563645,353139.853308455 6689335.95100758,353154.32079312 6689338.33662316,353154.67744512 6689336.64691127,353155.120748874 6689333.8395099,353155.345624225 6689332.49125445,353156.301345986 6689326.76116898,353156.908661799 6689324.16676368,353158.007259164 6689316.98192535,353158.433026358 6689315.17693085,353158.638564314 6689313.49600428,353158.165872981 6689313.18968788,353158.371410997 6689311.50876131,353145.099911295 6689308.8310727,353143.711985506 6689316.25526476,353141.896500049 6689324.14937515,353140.878126307 6689330.10563645))
IK109000KW0125;KW;125;137.865279291920470;7.000000000000000;POLYGON ((352886.703835079 6689298.04511838,352889.52248014 6689291.76153255,352890.055986361 6689290.50657392,352876.508727635 6689284.39628477,352874.269624501 6689286.30680491,352869.715863616 6689290.13224388,352871.518237056 6689291.14003404,352872.992567311 6689291.72184866,352878.915691734 6689294.49267129,352879.539517744 6689294.7901735,352886.703835079 6689298.04511838))
IK109000KX0759;KX;759;158.983186142766580;0.000000000000000;POLYGON ((353145.949638865 6689303.88600424,353145.099911295 6689308.8310727,353158.371410997 6689311.50876131,353158.652507892 6689309.82344227,353158.877385562 6689308.47518705,353159.076477666 6689306.68337008,353159.770451192 6689302.97127588,353159.876443947 6689302.18625786,353159.943758325 6689300.73589722,353160.030411977 6689299.61820789,353152.673619049 6689298.26564216,353147.086909627 6689297.36650688,353145.949638865 6689303.88600424))
IK109000KW0126;KW;126;102.893116364379680;7.000000000000000;POLYGON ((352890.055986361 6689290.50657392,352890.665051805 6689289.24721945,352893.401695742 6689282.85714135,352887.195685939 6689280.43655851,352886.994814438 6689280.89330681,352885.904730084 6689280.40039918,352882.861153215 6689278.90848957,352881.490045661 6689280.10091455,352876.508727635 6689284.39628477,352890.055986361 6689290.50657392))
IK109000KX0760;KX;760;181.286325065315480;0.000000000000000;POLYGON ((353148.492386199 6689288.93990959,353147.086909627 6689297.36650688,353152.673619049 6689298.26564216,353160.030411977 6689299.61820789,353160.399961927 6689298.1502774,353161.418363979 6689292.19401997,353163.943615405 6689278.25033872,353160.189648076 6689277.57844482,353159.095684002 6689283.53909469,353158.32794627 6689288.59065894,353156.110950047 6689288.27447977,353148.911706959 6689287.02402414,353148.492386199 6689288.93990959))
IK109000KW0129;KW;129;215.668001761392130;7.000000000000000;POLYGON ((352897.350032181 6689273.83746695,352899.622289164 6689268.58706395,352901.333379761 6689262.81298134,352903.394612873 6689255.23828272,352905.012653021 6689250.47100409,352903.972320227 6689249.53013694,352899.714297633 6689253.22707968,352891.267376444 6689260.50568839,352883.027799315 6689267.43845089,352887.079457278 6689269.31677397,352889.108510969 6689270.31138161,352897.350032181 6689273.83746695))
IK109000KX0764;KX;764;416.763778705212700;0.000000000000000;POLYGON ((353134.284024413 6689245.37111297,353128.759928685 6689244.24582146,353126.073559973 6689255.41725646,353125.185155041 6689259.69698471,353134.148088746 6689261.28993864,353134.450326047 6689261.27236747,353139.130359211 6689262.2242035,353150.008052852 6689264.15092492,353151.771702572 6689264.49345721,353153.140318261 6689256.73659687,353154.2905046 6689250.43888259,353154.584498126 6689248.97534449,353150.383601087 6689248.44070249,353146.705173009 6689247.76442457,353134.284024413 6689245.37111297))
IK109000KW0150;KW;150;73.846843989410786;0.000000000000000;POLYGON ((352904.206132225 6689218.36221468,352907.973971085 6689215.36138588,352905.569850259 6689211.82948604,352905.934747999 6689211.58572734,352905.095285148 6689210.18811254,352897.601056756 6689214.29585241,352894.869851927 6689215.56739848,352899.550932619 6689221.74846537,352900.563612354 6689220.91069386,352904.206132225 6689218.36221468))
IK109000KX0768;KX;768;312.908114404530350;0.000000000000000;POLYGON ((353123.083935653 6689270.50060714,353122.783504323 6689271.85325649,353124.314029257 6689272.0980691,353133.201385984 6689273.6954146,353147.833032725 6689276.29400905,353149.538956257 6689266.51476444,353150.008052852 6689264.15092492,353139.130359211 6689262.2242035,353134.450326047 6689261.27236747,353134.148088746 6689261.28993864,353125.185155041 6689259.69698471,353123.989872598 6689265.21847202,353123.083935653 6689270.50060714))
IK109000KW0151;KW;151;51.375777171308656;0.000000000000000;POLYGON ((352905.095285148 6689210.18811254,352902.879134542 6689205.97768598,352895.196929237 6689210.76395677,352892.80667048 6689212.68326122,352894.869851927 6689215.56739848,352897.601056756 6689214.29585241,352905.095285148 6689210.18811254))
IK109000KX0769;KX;769;286.577473809902640;0.000000000000000;POLYGON ((353122.783504323 6689271.85325649,353120.468513095 6689282.89183982,353128.127570126 6689284.22679426,353145.88934703 6689287.19972919,353147.833032725 6689276.29400905,353133.201385984 6689273.6954146,353124.314029257 6689272.0980691,353122.783504323 6689271.85325649))
IK109000KW0152;KW;152;11.783591401250320;0.000000000000000;POLYGON ((352886.566478007 6689208.37315178,352884.100660795 6689210.29685563,352886.396978458 6689213.27869218,352888.869246339 6689211.46587937,352886.566478007 6689208.37315178))
IK109000KX0770;KX;770;156.526927128303190;0.000000000000000;POLYGON ((353120.468513095 6689282.89183982,353119.348801038 6689288.40893546,353122.498296009 6689289.11594717,353123.266779879 6689289.2937986,353128.022352972 6689290.24123307,353130.176685495 6689290.78357546,353132.318123781 6689291.10413782,353135.543174393 6689291.80676362,353144.732734302 6689293.38655532,353145.595358564 6689288.66326787,353145.88934703 6689287.19972919,353128.127570126 6689284.22679426,353120.468513095 6689282.89183982))
IK109000KW0153;KW;153;111.305834664823950;0.000000000000000;POLYGON ((352902.481914743 6689196.54323398,352901.02232053 6689197.5182697,352898.984050324 6689198.9720324,352901.388179431 6689202.50392945,352895.644725911 6689206.73235014,352888.869246339 6689211.46587937,352886.396978458 6689213.27869218,352884.100660795 6689210.29685563,352879.31369949 6689214.02458428,352879.635293685 6689214.33967051,352880.127362153 6689214.97863505,352880.953927523 6689216.15446614,352881.786944053 6689217.44118746,352883.535866908 6689216.22678289,352884.479437092 6689215.50429474,352886.292874831 6689215.39879207,352887.711015326 6689216.31767645,352892.80667048 6689212.68326122,352895.196929237 6689210.76395677,352902.879134542 6689205.97768598,352902.560286859 6689203.10333418,352904.805883525 6689201.3037152,352902.481914743 6689196.54323398))
IK109000KX0771;KX;771;240.157000945321810;0.000000000000000;POLYGON ((353119.348801038 6689288.40893546,353118.196855783 6689293.37157943,353117.30846519 6689297.65130932,353117.403365618 6689297.97958749,353119.160560893 6689298.21121979,353121.61067992 6689298.62509678,353129.956193444 6689300.03140751,353131.486710936 6689300.27622198,353134.012386822 6689300.68571124,353143.050816349 6689302.274286,353144.732734302 6689293.38655532,353135.543174393 6689291.80676362,353132.318123781 6689291.10413782,353130.176685495 6689290.78357546,353128.022352972 6689290.24123307,353123.266779879 6689289.2937986,353122.498296009 6689289.11594717,353119.348801038 6689288.40893546))
IK109000KW0154;KW;154;33.746613894504385;0.000000000000000;POLYGON ((352893.240594694 6689203.20045536,352892.372581481 6689203.91854625,352886.566478007 6689208.37315178,352888.869246339 6689211.46587937,352895.644725911 6689206.73235014,352893.240594694 6689203.20045536))
IK109000KX0772;KX;772;153.650251748183020;16.000000000000000;POLYGON ((353099.827781419 6689292.99313766,353102.089693118 6689303.20929169,353110.619580918 6689301.2668981,353111.740068617 6689300.97922105,353117.726749953 6689299.62976436,353117.403365618 6689297.97958749,353117.30846519 6689297.65130932,353118.196855783 6689293.37157943,353108.642386506 6689292.03557494,353105.581344717 6689291.54595813,353099.827781419 6689292.99313766))
IK109000KW0155;KW;155;30.773441836476891;0.000000000000000;POLYGON ((352898.984050324 6689198.9720324,352896.505322875 6689200.67395084,352893.240594694 6689203.20045536,352895.644725911 6689206.73235014,352901.388179431 6689202.50392945,352898.984050324 6689198.9720324))
IK109000KX0773;KX;773;151.831692032029680;16.000000000000000;POLYGON ((353102.089693118 6689303.20929169,353104.224460872 6689312.542717,353113.805710126 6689310.42793321,353114.926196183 6689310.14025676,353115.062610904 6689308.57461215,353115.993296556 6689307.63037962,353120.567310768 6689309.36722005,353118.156121565 6689300.49492251,353117.726749953 6689299.62976436,353111.740068617 6689300.97922105,353110.619580918 6689301.2668981,353102.089693118 6689303.20929169))
IK109000KZ0359;KZ;359;42.992031314115955;10.000000000000000;POLYGON ((353197.997540693 6689423.25209693,353193.701874316 6689422.38914445,353192.398062672 6689422.13113772,353190.146762662 6689429.04918155,353191.526130161 6689429.30279572,353196.136912611 6689430.36995965,353197.997540693 6689423.25209693))
IK109000KW0156;KW;156;80.150449165673507;7.000000000000000;POLYGON ((352888.410143899 6689189.23950275,352885.862305994 6689191.05671158,352883.4462358 6689192.53245926,352886.834514526 6689197.34228004,352887.838006113 6689198.9528806,352888.272012835 6689198.59383482,352892.372581481 6689203.91854625,352893.240594694 6689203.20045536,352896.505322875 6689200.67395084,352892.631436662 6689195.33604905,352888.410143899 6689189.23950275))
IK109000KX0774;KX;774;32.557519936764180;16.000000000000000;POLYGON ((353104.224460872 6689312.542717,353104.94034731 6689315.72778592,353114.212909624 6689313.51968505,353114.926196183 6689310.14025676,353113.805710126 6689310.42793321,353104.224460872 6689312.542717))
IK109000KZ0360;KZ;360;108.907787719366400;10.000000000000000;POLYGON ((353184.342072135 6689420.4853893,353180.896870258 6689419.90680389,353178.440359015 6689419.38201186,353175.181789723 6689431.14302085,353174.931131183 6689432.04771394,353173.420735551 6689437.36498224,353179.365758713 6689437.90951006,353180.882605487 6689432.70313375,353182.838110314 6689425.91354557,353184.342072135 6689420.4853893))
IK109000KW0157;KW;157;76.921123008733062;7.000000000000000;POLYGON ((352893.166730231 6689186.29240825,352891.191115387 6689187.5199975,352888.410143899 6689189.23950275,352892.631436662 6689195.33604905,352896.505322875 6689200.67395084,352898.984050324 6689198.9720324,352901.02232053 6689197.5182697,352897.059974291 6689191.96298059,352896.233409431 6689190.78714735,352893.166730231 6689186.29240825))
IK109000KX0775;KX;775;102.043957733710710;16.000000000000000;POLYGON ((353104.94034731 6689315.72778592,353109.013616076 6689333.62719376,353110.511889562 6689333.31755091,353111.625133046 6689327.68956252,353111.30819495 6689326.15027624,353111.981774168 6689325.99984814,353114.212909624 6689313.51968505,353104.94034731 6689315.72778592))
IK109000KZ0362;KZ;362;455.658182480974520;16.000000000000000;POLYGON ((353151.671162421 6689414.03975044,353144.767848562 6689412.66083846,353135.867803211 6689410.84169397,353124.828950654 6689415.26650251,353121.403870998 6689420.25004503,353127.082542056 6689424.03670109,353131.651828377 6689426.99773846,353136.769351412 6689430.26070138,353136.351856517 6689433.51166671,353147.561905786 6689434.64018793,353148.737817332 6689428.78603123,353149.73863381 6689423.83217638,353151.145866545 6689416.74065483,353151.671162421 6689414.03975044))
IK109000KW0158;KW;158;89.523797822931854;7.000000000000000;POLYGON ((352918.87009056 6689175.89589652,352917.051094666 6689171.99615793,352903.183035096 6689179.92390017,352900.477617061 6689181.63900403,352899.087128456 6689182.49875432,352901.353044528 6689186.26122295,352902.737081452 6689185.29058307,352905.228719362 6689183.81044753,352910.218449711 6689180.9610697,352918.87009056 6689175.89589652))
IK109000KX0776;KX;776;380.338038516442790;16.000000000000000;POLYGON ((353109.013616076 6689333.62719376,353111.573100448 6689345.04996766,353118.384430551 6689343.54129728,353118.988896822 6689343.50615336,353118.102561195 6689339.99719726,353120.116847352 6689339.43502505,353118.710881716 6689333.50844484,353117.867867522 6689329.44064388,353121.123328601 6689329.36263616,353124.076555806 6689329.3022019,353125.001819889 6689324.35273726,353126.033073794 6689318.61825419,353127.49008876 6689311.07877471,353120.567310768 6689309.36722005,353115.993296556 6689307.63037962,353115.062610904 6689308.57461215,353114.926196183 6689310.14025676,353114.212909624 6689313.51968505,353111.981774168 6689325.99984814,353111.30819495 6689326.15027624,353111.625133046 6689327.68956252,353110.511889562 6689333.31755091,353109.013616076 6689333.62719376))
IK109000KZ0363;KZ;363;120.682603344802220;16.000000000000000;POLYGON ((353121.403870998 6689420.25004503,353117.419470705 6689426.04496664,353122.467892967 6689429.42320071,353127.667423835 6689432.79265334,353127.881201012 6689432.55769383,353136.351856517 6689433.51166671,353136.769351412 6689430.26070138,353131.651828377 6689426.99773846,353127.082542056 6689424.03670109,353121.403870998 6689420.25004503))
IK109000KW0159;KW;159;235.294813319610770;7.000000000000000;POLYGON ((352899.087128456 6689182.49875432,352893.166730231 6689186.29240825,352896.233409431 6689190.78714735,352897.059974291 6689191.96298059,352901.02232053 6689197.5182697,352902.481914743 6689196.54323398,352907.804276861 6689192.89564456,352918.660951173 6689184.03043607,352918.71531067 6689182.35829298,352918.87009056 6689175.89589652,352910.218449711 6689180.9610697,352905.228719362 6689183.81044753,352902.737081452 6689185.29058307,352901.353044528 6689186.26122295,352899.087128456 6689182.49875432))
IK109000KX0777;KX;777;265.449262645524640;0.000000000000000;POLYGON ((353117.403365618 6689297.97958749,353117.726749953 6689299.62976436,353118.156121565 6689300.49492251,353120.567310768 6689309.36722005,353127.49008876 6689311.07877471,353132.327649761 6689312.13271023,353140.77448727 6689313.978205,353142.544848808 6689305.30786154,353143.050816349 6689302.274286,353134.012386822 6689300.68571124,353131.486710936 6689300.27622198,353129.956193444 6689300.03140751,353121.61067992 6689298.62509678,353119.160560893 6689298.21121979,353117.403365618 6689297.97958749))
